Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Group,Total_Score
3615,88,7,1386.4,3,4,4,344,11
3616,37,16,8274.14,4,5,5,455,14
3617,736,1,20.4,1,1,1,111,3
3618,3,3,12393.7,5,3,5,535,13
3619,381,1,583.39,2,1,2,212,5
3620,625,1,169.21,1,1,1,111,3
3621,30,10,5613.83,4,5,5,455,14
3622,475,5,2146.39,1,4,4,144,9
3623,12,10,2365.4900000000002,5,5,4,554,14
3624,211,2,332.82,2,2,2,222,6
3625,48,7,3053.06,4,4,5,445,13
3626,24,15,5339.13,4,5,5,455,14
3627,22,4,972.11,4,4,3,443,11
3628,246,11,1694.86,2,5,4,254,11
3629,8,29,5601.01,5,5,5,555,15
3630,35,5,2978.59,4,4,5,445,13
3631,4,84,56078.44,5,5,5,555,15
3632,38,5,1100.28,4,4,3,443,11
3633,4,3,704.55,5,3,3,533,11
3634,3,11,2083.4,5,5,4,554,14
3635,47,5,1545.58,4,4,4,444,12
3636,39,4,698.13,4,4,3,443,11
3637,47,27,17329.16,4,5,5,455,14
3638,17,3,851.01,5,3,3,533,11
3639,395,2,487.03,2,2,2,222,6
3640,260,1,602.63,2,1,2,212,5
3641,46,3,719.81,4,3,3,433,10
3642,12,3,483.99,5,3,2,532,10
3643,30,1,439.65999999999997,4,1,2,412,7
3644,43,1,236.09,4,1,1,411,6
3645,92,15,2048.36,3,5,4,354,12
3646,596,1,82.2,1,1,1,111,3
3647,39,107,117763.62,4,5,5,455,14
3648,310,1,331.24,2,1,2,212,5
3649,92,2,547.9,3,2,2,322,7
3650,456,6,1965.72,1,4,4,144,9
3651,6,27,10608.81,5,5,5,555,15
3652,196,6,911.3199999999999,2,4,3,243,9
3653,560,1,217.73,1,1,1,111,3
3654,87,4,2556.84,3,4,4,344,11
3655,270,5,1509.34,2,4,4,244,10
3656,8,3,471.78000000000003,5,3,2,532,10
3657,424,2,456.4,1,2,2,122,5
3658,65,7,2416.9,3,4,4,344,11
3659,31,3,3166.4,4,3,5,435,12
3660,22,8,2245.32,4,4,4,444,12
3661,38,8,1856.5900000000001,4,4,4,444,12
3662,435,1,340.84000000000003,1,1,2,112,4
3663,120,8,3434.9300000000003,3,4,5,345,12
3664,562,1,235.78,1,1,1,111,3
3665,682,1,107.14,1,1,1,111,3
3666,373,4,818.7900000000001,2,4,3,243,9
3667,40,6,1852.15,4,4,4,444,12
3668,174,3,300.7,3,3,2,332,8
3669,682,1,188.44,1,1,1,111,3
3670,54,1,362.06,4,1,2,412,7
3671,33,6,3634.84,4,4,5,445,13
3672,145,4,2111.88,3,4,4,344,11
3673,221,1,134.8,2,1,1,211,4
3674,45,1,650.75,4,1,3,413,8
3675,16,10,3854.85,5,5,5,555,15
3676,406,1,62.7,2,1,1,211,4
3677,66,12,3053.57,3,5,5,355,13
3678,401,3,541.95,2,3,2,232,7
3679,431,1,89.65,1,1,1,111,3
3680,10,8,2863.45,5,5,4,554,14
3681,260,1,335.32,2,1,2,212,5
3682,725,1,109.31,1,1,1,111,3
3683,365,8,1992.13,2,5,4,254,11
3684,17,5,1521.04,5,4,4,544,13
3685,563,3,3269.11,1,3,5,135,9
3686,594,1,115.73,1,1,1,111,3
3687,418,1,457.7,1,1,2,112,4
3688,22,2,852.15,4,2,3,423,9
3689,45,4,1076.8,4,4,3,443,11
3690,288,4,4180.09,2,4,5,245,11
3691,297,1,122.39999999999999,2,1,1,211,4
3692,390,1,252.5,2,1,1,211,4
3693,503,2,736.9300000000001,1,2,3,123,6
3694,3,10,2234.73,5,5,4,554,14
3695,626,1,2300.4,1,1,4,114,6
3696,284,2,362.99,2,2,2,222,6
3697,17,3,1352.0,5,3,4,534,12
3698,82,4,602.5600000000001,3,4,2,342,9
3699,56,8,4278.96,4,5,5,455,14
3700,670,1,106.75,1,1,1,111,3
3701,101,4,2351.42,3,4,4,344,11
3702,299,1,436.18,2,1,2,212,5
3703,23,12,2341.03,4,5,4,454,13
3704,59,10,2687.73,4,5,4,454,13
3705,389,5,1739.92,2,4,4,244,10
3706,576,2,1437.43,1,2,4,124,7
3707,386,2,263.49,2,2,1,221,5
3708,624,1,180.56,1,1,1,111,3
3709,155,2,315.06,3,2,2,322,7
3710,115,6,1587.94,3,4,4,344,11
3711,107,1,17.0,3,1,1,311,5
3712,12,11,3695.56,5,5,5,555,15
3713,456,1,447.05,1,1,2,112,4
3714,264,4,1584.97,2,4,4,244,10
3715,240,1,185.04999999999998,2,1,1,211,4
3716,88,14,4010.7,3,5,5,355,13
3717,50,7,1573.2,4,4,4,444,12
3718,463,1,582.64,1,1,2,112,4
3719,71,4,3229.16,3,4,5,345,12
3720,42,3,1842.14,4,3,4,434,11
3721,7,22,6191.71,5,5,5,555,15
3722,62,9,2774.46,3,5,4,354,12
3723,249,5,2386.19,2,4,4,244,10
3724,66,1,108.38,3,1,1,311,5
3725,18,7,3204.1600000000003,5,4,5,545,14
3726,85,4,2235.92,3,4,4,344,11
3727,219,3,939.48,2,3,3,233,8
3728,45,4,1781.59,4,4,4,444,12
3729,428,1,549.33,1,1,2,112,4
3730,143,4,195.73999999999998,3,4,1,341,8
3731,183,1,161.38,3,1,1,311,5
3732,171,1,135.75000000000003,3,1,1,311,5
3733,10,12,2553.8,5,5,4,554,14
3734,212,1,612.78,2,1,3,213,6
3735,190,3,654.4,2,3,3,233,8
3736,653,1,4376.25,1,1,5,115,7
3737,8,8,1720.81,5,5,4,554,14
3738,59,6,2967.51,4,4,5,445,13
3739,57,5,1450.04,4,4,4,444,12
3740,73,6,895.62,3,4,3,343,10
3741,52,1,307.78,4,1,2,412,7
3742,317,4,1772.49,2,4,4,244,10
3743,367,14,4292.35,2,5,5,255,12
3744,29,15,14644.6,4,5,5,455,14
3745,39,2,801.31,4,2,3,423,9
3746,18,11,3801.05,5,5,5,555,15
3747,407,3,1396.05,2,3,4,234,9
3748,422,4,987.48,1,4,3,143,8
3749,52,12,9957.42,4,5,5,455,14
3750,544,2,664.1999999999999,1,2,3,123,6
3751,4,56,22992.260000000002,5,5,5,555,15
3752,22,5,2145.34,4,4,4,444,12
3753,263,2,819.45,2,2,3,223,7
3754,60,4,946.8,3,4,3,343,10
3755,680,1,422.7,1,1,2,112,4
3756,379,3,910.35,2,3,3,233,8
3757,19,5,1111.15,5,4,3,543,12
3758,66,3,1433.46,3,3,4,334,10
3759,88,2,955.94,3,2,3,323,8
3760,250,1,535.34,2,1,2,212,5
3761,3,12,4555.08,5,5,5,555,15
3762,247,1,175.2,2,1,1,211,4
3763,9,19,6805.4400000000005,5,5,5,555,15
3764,157,4,946.38,3,4,3,343,10
3765,134,5,2398.91,3,4,4,344,11
3766,296,2,386.62,2,2,2,222,6
3767,5,3,422.22,5,3,2,532,10
3768,43,10,4002.17,4,5,5,455,14
3769,269,1,1829.04,2,1,4,214,7
3770,50,11,5133.49,4,5,5,455,14
3771,382,5,796.9,2,4,3,243,9
3772,9,20,6188.18,5,5,5,555,15
3773,16,3,656.69,5,3,3,533,11
3774,522,9,628.32,1,5,3,153,9
3775,282,4,1232.79,2,4,4,244,10
3776,65,2,1025.44,3,2,3,323,8
3777,2,43,12580.06,5,5,5,555,15
3778,252,1,37.4,2,1,1,211,4
3779,232,6,2407.98,2,4,4,244,10
3780,17,3,822.48,5,3,3,533,11
3781,505,1,79.9,1,1,1,111,3
3782,428,2,435.83,1,2,2,122,5
3783,414,5,1386.1200000000001,1,4,4,144,9
3784,11,66,10360.67,5,5,5,555,15
3785,8,4,1822.97,5,4,4,544,13
3786,51,20,6869.0,4,5,5,455,14
3787,59,1,73.2,4,1,1,411,6
3788,95,8,1884.55,3,5,4,354,12
3789,16,6,1418.32,5,4,4,544,13
3790,126,7,2246.75,3,4,4,344,11
3791,94,7,1836.44,3,4,4,344,11
3792,421,4,2052.69,1,4,4,144,9
3793,50,8,2247.31,4,5,4,454,13
3794,138,2,612.6,3,2,3,323,8
3795,61,1,215.83,3,1,1,311,5
3796,100,13,16249.87,3,5,5,355,13
3797,73,1,305.54,3,1,2,312,6
3798,72,9,9971.65,3,5,5,355,13
3799,67,4,1077.81,3,4,3,343,10
3800,64,6,1158.79,3,4,3,343,10
3801,17,3,644.72,5,3,3,533,11
3802,23,26,8718.43,4,5,5,455,14
3803,32,15,6911.4400000000005,4,5,5,455,14
3804,45,5,1087.66,4,4,3,443,11
3805,16,2,215.48,5,2,1,521,8
3806,40,8,2723.55,4,5,4,454,13
3807,3,24,15677.82,5,5,5,555,15
3808,736,1,351.3,1,1,2,112,4
3809,237,2,630.43,2,2,3,223,7
3810,375,1,308.59999999999997,2,1,2,212,5
3811,723,1,323.25,1,1,2,112,4
3812,489,1,93.3,1,1,1,111,3
3813,469,9,2016.71,1,5,4,154,10
3814,75,2,1030.0410000000002,3,2,3,323,8
3815,392,7,942.75,2,4,3,243,9
3816,4,12,5608.1,5,5,5,555,15
3817,3,5,2112.12,5,4,4,544,13
3818,361,9,2501.9900000000002,2,5,4,254,11
3819,59,6,943.84,4,4,3,443,11
3820,23,3,918.71,4,3,3,433,10
3821,31,7,1820.1100000000001,4,4,4,444,12
3822,55,13,2589.87,4,5,4,454,13
3823,25,1,394.38,4,1,2,412,7
3824,45,10,3440.45,4,5,5,455,14
3825,89,9,4146.78,3,5,5,355,13
3826,2,35,33750.97,5,5,5,555,15
3827,89,3,1090.59,3,3,3,333,9
3828,19,4,1293.71,5,4,4,544,13
3829,79,1,159.0,3,1,1,311,5
3830,171,4,2038.25,3,4,4,344,11
3831,81,1,242.35,3,1,1,311,5
3832,267,1,914.9300000000001,2,1,3,213,6
3833,235,2,304.25,2,2,2,222,6
3834,30,13,3968.67,4,5,5,455,14
3835,501,1,40.8,1,1,1,111,3
3836,37,9,2019.92,4,5,4,454,13
3837,318,2,1272.05,2,2,4,224,8
3838,375,2,1087.05,2,2,3,223,7
3839,57,5,1616.54,4,4,4,444,12
3840,45,15,2859.31,4,5,4,454,13
3841,203,5,672.1700000000001,2,4,3,243,9
3842,225,3,1027.22,2,3,3,233,8
3843,385,3,885.71,2,3,3,233,8
3844,87,6,2867.86,3,4,4,344,11
3845,190,2,542.03,2,2,2,222,6
3846,379,4,1074.47,2,4,3,243,9
3847,44,7,2712.97,4,4,4,444,12
3848,71,9,1818.31,3,5,4,354,12
3849,476,3,333.18,1,3,2,132,6
3850,41,9,2053.71,4,5,4,454,13
3851,78,1,432.2,3,1,2,312,6
3852,437,1,136.65,1,1,1,111,3
3853,423,1,63.66,1,1,1,111,3
3854,57,6,1492.2,4,4,4,444,12
3855,24,2,3718.8,4,2,5,425,11
3856,10,16,3992.86,5,5,5,555,15
3857,8,14,7404.65,5,5,5,555,15
3858,34,2,409.1,4,2,2,422,8
3859,212,2,1522.75,2,2,4,224,8
3860,24,3,1413.66,4,3,4,434,11
3861,460,2,821.35,1,2,3,123,6
3862,170,1,114.56,3,1,1,311,5
3863,62,1,152.94,3,1,1,311,5
3864,53,5,1800.07,4,4,4,444,12
3865,261,3,565.24,2,3,2,232,7
3866,512,1,128.31,1,1,1,111,3
3867,383,1,295.09000000000003,2,1,2,212,5
3868,67,7,7272.2,3,4,5,345,12
3869,378,3,967.44,2,3,3,233,8
3870,17,15,4530.0,5,5,5,555,15
3871,267,3,1629.37,2,3,4,234,9
3872,177,1,46.95,3,1,1,311,5
3873,45,15,11942.52,4,5,5,455,14
3874,410,3,340.94,2,3,2,232,7
3875,51,1,1035.45,4,1,3,413,8
3876,17,6,1041.16,5,4,3,543,12
3877,378,1,755.15,2,1,3,213,6
3878,423,1,348.16,1,1,2,112,4
3879,438,2,823.53,1,2,3,123,6
3880,9,12,6935.17,5,5,5,555,15
3881,74,14,1757.95,3,5,4,354,12
3882,591,1,186.66,1,1,1,111,3
3883,71,2,667.65,3,2,3,323,8
3884,438,1,717.57,1,1,3,113,5
3885,353,1,1141.24,2,1,3,213,6
3886,3,10,3397.82,5,5,5,555,15
3887,117,1,411.7,3,1,2,312,6
3888,648,2,318.34000000000003,1,2,2,122,5
3889,373,1,351.75,2,1,2,212,5
3890,197,3,2151.11,2,3,4,234,9
3891,177,3,2629.3900000000003,3,3,4,334,10
3892,734,1,188.69,1,1,1,111,3
3893,100,3,1117.84,3,3,3,333,9
3894,21,9,5698.28,4,5,5,455,14
3895,725,1,238.05,1,1,1,111,3
3896,72,3,3424.02,3,3,5,335,11
3897,340,3,1307.58,2,3,4,234,9
3898,6,8,4350.32,5,5,5,555,15
3899,31,3,1018.48,4,3,3,433,10
3900,646,1,176.9,1,1,1,111,3
3901,477,2,328.95,1,2,2,122,5
3902,170,5,1006.98,3,4,3,343,10
3903,470,1,129.85,1,1,1,111,3
3904,462,1,136.31,1,1,1,111,3
3905,465,4,1957.7,1,4,4,144,9
3906,682,1,117.72,1,1,1,111,3
3907,122,5,1253.76,3,4,4,344,11
3908,22,15,4279.2,4,5,5,455,14
3909,477,1,126.05000000000001,1,1,1,111,3
3910,10,4,1328.55,5,4,4,544,13
3911,626,4,1313.67,1,4,4,144,9
3912,269,1,301.9,2,1,2,212,5
3913,23,7,1085.7,4,4,3,443,11
3914,477,1,193.65,1,1,1,111,3
3915,430,3,1367.32,1,3,4,134,8
3916,737,1,107.33,1,1,1,111,3
3917,127,1,233.22,3,1,1,311,5
3918,26,7,7928.27,4,4,5,445,13
3919,695,1,381.66,1,1,2,112,4
3920,139,1,361.21999999999997,3,1,2,312,6
3921,214,7,1124.72,2,4,3,243,9
3922,429,3,1194.92,1,3,3,133,7
3923,38,7,5120.0,4,4,5,445,13
3924,106,2,706.57,3,2,3,323,8
3925,414,2,460.08,1,2,2,122,5
3926,18,2,616.26,5,2,3,523,10
3927,432,1,171.15,1,1,1,111,3
3928,3,2,274.15000000000003,5,2,1,521,8
3929,390,3,1491.4,2,3,4,234,9
3930,331,2,402.71,2,2,2,222,6
3931,64,13,5744.91,3,5,5,355,13
3932,120,5,2192.51,3,4,4,344,11
3933,35,1,328.15,4,1,2,412,7
3934,218,1,404.40000000000003,2,1,2,212,5
3935,172,6,5628.99,3,4,5,345,12
3936,72,7,604.5500000000001,3,4,2,342,9
3937,1,2,326.75,5,2,2,522,9
3938,196,2,353.66,2,2,2,222,6
3939,128,3,408.59000000000003,3,3,2,332,8
3940,47,12,3597.5,4,5,5,455,14
3941,6,24,4721.25,5,5,5,555,15
3942,14,16,10159.64,5,5,5,555,15
3943,563,1,310.83,1,1,2,112,4
3944,428,4,1664.92,1,4,4,144,9
3945,18,7,625.38,5,4,3,543,12
3946,432,6,2037.7,1,4,4,144,9
3947,28,11,2000.01,4,5,4,454,13
3948,8,22,26626.8,5,5,5,555,15
3949,492,1,263.73,1,1,1,111,3
3950,552,7,2753.52,1,4,4,144,9
3951,421,4,3517.69,1,4,5,145,10
3952,37,1,151.05,4,1,1,411,6
3953,157,1,214.79999999999998,3,1,1,311,5
3954,284,1,94.05,2,1,1,211,4
3955,107,3,1496.24,3,3,4,334,10
3956,25,7,3850.79,4,4,5,445,13
3957,75,4,322.41,3,4,2,342,9
3958,16,3,614.12,5,3,3,533,11
3959,158,4,842.42,3,4,3,343,10
3960,44,2,1178.79,4,2,3,423,9
3961,385,1,224.51,2,1,1,211,4
3962,11,11,3442.96,5,5,5,555,15
3963,32,8,1744.42,4,5,4,454,13
3964,291,1,53.5,2,1,1,211,4
3965,21,9,2253.89,4,5,4,454,13
3966,333,13,3330.0299999999997,2,5,5,255,12
3967,18,2,494.44,5,2,2,522,9
3968,4,38,9795.460000000001,5,5,5,555,15
3969,63,5,1119.46,3,4,3,343,10
3970,375,1,416.35,2,1,2,212,5
3971,198,6,415.87,2,4,2,242,8
3972,33,4,868.37,4,4,3,443,11
3973,1,5,2919.65,5,4,5,545,14
3974,7,16,2697.75,5,5,4,554,14
3975,5,6,3450.41,5,4,5,545,14
3976,10,4,891.21,5,4,3,543,12
3977,32,6,922.16,4,4,3,443,11
3978,53,1,109.36000000000001,4,1,1,411,6
3979,12,2,705.79,5,2,3,523,10
3980,18,15,3167.34,5,5,5,555,15
3981,19,4,1548.1299999999999,5,4,4,544,13
3982,37,3,1350.48,4,3,4,434,11
3983,2,3,621.44,5,3,3,533,11
3984,18,7,2656.56,5,4,4,544,13
3985,82,4,1301.91,3,4,4,344,11
3986,449,1,157.2,1,1,1,111,3
3987,33,5,1290.31,4,4,4,444,12
3988,382,2,309.49,2,2,2,222,6
3989,66,5,1723.4,3,4,4,344,11
3990,470,2,104.0,1,2,1,121,4
3991,9,2,974.96,5,2,3,523,10
3992,267,2,1308.48,2,2,4,224,8
3993,247,3,362.95,2,3,2,232,7
3994,4,4,2157.4,5,4,4,544,13
3995,61,1,1743.1499999999999,3,1,4,314,8
3996,396,2,247.85,2,2,1,221,5
3997,408,2,353.1,2,2,2,222,6
3998,75,7,2896.69,3,4,4,344,11
3999,90,4,1358.95,3,4,4,344,11
4000,60,5,881.35,3,4,3,343,10
4001,29,3,1068.16,4,3,3,433,10
4002,323,5,882.46,2,4,3,243,9
4003,654,1,186.05,1,1,1,111,3
4004,53,4,1382.07,4,4,4,444,12
4005,537,3,467.5,1,3,2,132,6
4006,401,4,1052.26,2,4,3,243,9
4007,270,3,756.7,2,3,3,233,8
4008,2,23,5297.77,5,5,5,555,15
4009,57,5,1555.34,4,4,4,444,12
4010,61,14,3518.41,3,5,5,355,13
4011,476,1,137.8,1,1,1,111,3
4012,628,1,123.13,1,1,1,111,3
4013,154,2,1705.8,3,2,4,324,9
4014,19,3,630.22,5,3,3,533,11
4015,95,9,3059.85,3,5,5,355,13
4016,1,23,6849.15,5,5,5,555,15
4017,265,2,293.45,2,2,2,222,6
4018,312,1,177.5,2,1,1,211,4
4019,70,1,443.05,3,1,2,312,6
4020,302,2,167.25,2,2,1,221,5
4021,19,3,528.36,5,3,2,532,10
4022,13,14,2761.65,5,5,4,554,14
4023,591,1,231.93,1,1,1,111,3
4024,36,12,5652.74,4,5,5,455,14
4025,734,1,130.32,1,1,1,111,3
4026,19,4,756.39,5,4,3,543,12
4027,54,5,593.19,4,4,2,442,10
4028,57,2,522.03,4,2,2,422,8
4029,22,5,551.21,4,4,2,442,10
4030,44,3,696.76,4,3,3,433,10
4031,27,9,2957.88,4,5,5,455,14
4032,493,1,35.7,1,1,1,111,3
4033,45,5,1028.74,4,4,3,443,11
4034,113,8,1463.7,3,5,4,354,12
4035,396,1,75.0,2,1,1,211,4
4036,376,3,526.27,2,3,2,232,7
4037,17,109,61920.87,5,5,5,555,15
4038,25,1,346.12,4,1,2,412,7
4039,191,2,443.06,2,2,2,222,6
4040,302,1,302.7,2,1,2,212,5
4041,2,10,1863.76,5,5,4,554,14
4042,263,2,241.06,2,2,1,221,5
4043,414,3,638.49,1,3,3,133,7
4044,106,1,284.55,3,1,1,311,5
4045,57,7,1117.94,4,4,3,443,11
4046,213,3,623.28,2,3,3,233,8
4047,64,1,287.4,3,1,2,312,6
4048,28,2,384.52,4,2,2,422,8
4049,29,12,2673.69,4,5,4,454,13
4050,512,3,1003.0699999999999,1,3,3,133,7
4051,668,3,319.14,1,3,2,132,6
4052,381,2,301.25,2,2,2,222,6
4053,6,5,798.35,5,4,3,543,12
4054,722,1,310.70000000000005,1,1,2,112,4
4055,8,6,3856.9700000000003,5,4,5,545,14
4056,67,5,1019.13,3,4,3,343,10
4057,2,5,891.98,5,4,3,543,12
4058,521,1,162.24,1,1,1,111,3
4059,46,17,3625.88,4,5,5,455,14
4060,34,4,583.16,4,4,2,442,10
4061,1,2,168472.5,5,2,5,525,12
4062,136,3,727.1,3,3,3,333,9
4063,198,2,361.12,2,2,2,222,6
4064,198,2,707.69,2,2,3,223,7
4065,150,3,1505.73,3,3,4,334,10
4066,88,3,1013.15,3,3,3,333,9
4067,631,2,332.17,1,2,2,122,5
4068,531,2,251.71,1,2,1,121,4
4069,45,4,30.950000000000003,4,4,1,441,9
4070,64,11,3995.57,3,5,5,355,13
4071,99,13,6000.94,3,5,5,355,13
4072,218,1,208.36,2,1,1,211,4
4073,3,30,5690.89,5,5,5,555,15
4074,730,1,71.78999999999999,1,1,1,111,3
4075,28,3,811.23,4,3,3,433,10
4076,178,3,1545.83,3,3,4,334,10
4077,74,3,136.0,3,3,1,331,7
4078,21,4,1422.4,4,4,4,444,12
4079,20,3,1298.66,4,3,4,434,11
4080,421,2,746.24,1,2,3,123,6
4081,34,15,3767.09,4,5,5,455,14
4082,509,7,2869.16,1,4,4,144,9
4083,74,3,787.52,3,3,3,333,9
4084,24,5,803.9,4,4,3,443,11
4085,52,11,2416.85,4,5,4,454,13
4086,275,4,1189.98,2,4,3,243,9
4087,434,2,789.6,1,2,3,123,6
4088,165,4,470.83,3,4,2,342,9
4089,7,7,1810.65,5,4,4,544,13
4090,88,4,544.3,3,4,2,342,9
4091,432,1,350.35,1,1,2,112,4
4092,64,11,4094.37,3,5,5,355,13
4093,25,3,331.0,4,3,2,432,9
4094,10,2,300.83,5,2,2,522,9
4095,76,1,769.29,3,1,3,313,7
4096,682,1,453.38,1,1,2,112,4
4097,16,1,220.62,5,1,1,511,7
4098,192,1,139.35,2,1,1,211,4
4099,174,2,404.3,3,2,2,322,7
4100,77,5,2287.19,3,4,4,344,11
4101,538,1,134.36,1,1,1,111,3
4102,577,2,209.4,1,2,1,121,4
4103,33,3,498.8,4,3,2,432,9
4104,380,2,303.7,2,2,2,222,6
4105,436,1,205.41000000000003,1,1,1,111,3
4106,47,2,1533.16,4,2,4,424,10
4107,541,1,385.56,1,1,2,112,4
4108,80,7,2132.09,3,4,4,344,11
4109,297,1,826.53,2,1,3,213,6
4110,3,3,648.26,5,3,3,533,11
4111,9,6,2330.77,5,4,4,544,13
4112,50,23,6695.28,4,5,5,455,14
4113,161,2,100.97,3,2,1,321,6
4114,360,8,2578.34,2,5,4,254,11
4115,5,9,843.9100000000001,5,5,3,553,13
4116,383,1,1191.23,2,1,3,213,6
4117,620,2,258.55,1,2,1,121,4
4118,107,11,3614.34,3,5,5,355,13
4119,25,1,465.88,4,1,2,412,7
4120,32,1,777.6,4,1,3,413,8
4121,20,2,90.30000000000001,4,2,1,421,7
4122,572,1,142.71,1,1,1,111,3
4123,630,1,240.95,1,1,1,111,3
4124,297,1,363.7,2,1,2,212,5
4125,372,6,1777.5,2,4,4,244,10
4126,22,6,1760.49,4,4,4,444,12
4127,5,4,874.59,5,4,3,543,12
4128,52,10,3179.06,4,5,5,455,14
4129,30,1,101.69999999999999,4,1,1,411,6
4130,277,1,162.7,2,1,1,211,4
4131,61,4,959.37,3,4,3,343,10
4132,25,4,439.06,4,4,2,442,10
4133,186,6,2148.38,3,4,4,344,11
4134,415,3,1140.11,1,3,3,133,7
4135,436,2,433.36,1,2,2,122,5
4136,2,28,11916.33,5,5,5,555,15
4137,446,2,306.19,1,2,2,122,5
4138,2,48,24151.3,5,5,5,555,15
4139,172,2,717.21,3,2,3,323,8
4140,81,2,1232.94,3,2,4,324,9
4141,4,1,244.41,5,1,1,511,7
4142,190,4,1986.8,2,4,4,244,10
4143,668,1,48.349999999999994,1,1,1,111,3
4144,22,11,2298.33,4,5,4,454,13
4145,18,5,8756.64,5,4,5,545,14
4146,19,3,1082.81,5,3,3,533,11
4147,642,1,635.9,1,1,3,113,5
4148,5,3,972.04,5,3,3,533,11
4149,110,1,548.12,3,1,2,312,6
4150,641,1,23.35,1,1,1,111,3
4151,541,3,395.07,1,3,2,132,6
4152,3,10,3289.66,5,5,5,555,15
4153,414,1,205.75,1,1,1,111,3
4154,735,1,424.03,1,1,2,112,4
4155,54,2,257.32,4,2,1,421,7
4156,592,1,292.21,1,1,2,112,4
4157,520,4,376.70000000000005,1,4,2,142,7
4158,165,2,689.82,3,2,3,323,8
4159,291,5,5307.07,2,4,5,245,11
4160,546,1,104.25999999999999,1,1,1,111,3
4161,599,1,30.15,1,1,1,111,3
4162,10,34,12781.8,5,5,5,555,15
4163,109,18,8813.58,3,5,5,355,13
4164,96,7,2237.12,3,4,4,344,11
4165,243,2,379.73,2,2,2,222,6
4166,163,33,16584.01,3,5,5,355,13
4167,42,8,2841.72,4,5,4,454,13
4168,35,6,1915.68,4,4,4,444,12
4169,67,17,8012.58,3,5,5,355,13
4170,24,2,281.85,4,2,1,421,7
4171,1,38,13304.11,5,5,5,555,15
4172,397,1,175.0,2,1,1,211,4
4173,27,8,3048.38,4,5,5,455,14
4174,6,2,511.12,5,2,2,522,9
4175,477,1,223.85999999999999,1,1,1,111,3
4176,54,6,4412.56,4,4,5,445,13
4177,569,1,87.8,1,1,1,111,3
4178,364,4,773.05,2,4,3,243,9
4179,15,5,614.66,5,4,3,543,12
4180,194,2,865.6,2,2,3,223,7
4181,428,2,1020.9000000000001,1,2,3,123,6
4182,3,5,1455.23,5,4,4,544,13
4183,15,20,7434.31,5,5,5,555,15
4184,27,10,4248.74,4,5,5,455,14
4185,127,3,1009.6,3,3,3,333,9
4186,85,2,663.61,3,2,3,323,8
4187,71,3,1301.78,3,3,4,334,10
4188,420,2,540.87,1,2,2,122,5
4189,667,1,380.0,1,1,2,112,4
4190,626,1,156.6,1,1,1,111,3
4191,426,1,295.05,1,1,2,112,4
4192,183,1,105.84,3,1,1,311,5
4193,113,1,313.62,3,1,2,312,6
4194,374,2,297.95,2,2,2,222,6
4195,80,5,3156.17,3,4,5,345,12
4196,594,2,341.59,1,2,2,122,5
4197,249,3,1462.78,2,3,4,234,9
4198,232,1,225.15,2,1,1,211,4
4199,386,4,1361.28,2,4,4,244,10
4200,71,4,612.36,3,4,3,343,10
4201,401,2,605.9,2,2,2,222,6
4202,69,1,213.5,3,1,1,311,5
4203,4,28,7807.91,5,5,5,555,15
4204,51,8,1071.1399999999999,4,5,3,453,12
4205,75,1,181.09,3,1,1,311,5
4206,61,5,1757.75,3,4,4,344,11
4207,16,4,458.98,5,4,2,542,11
4208,4,1,90.04,5,1,1,511,7
4209,286,1,145.04999999999998,2,1,1,211,4
4210,386,1,172.8,2,1,1,211,4
4211,4,13,2153.41,5,5,4,554,14
4212,41,3,677.0,4,3,3,433,10
4213,36,2,763.33,4,2,3,423,9
4214,75,2,482.47,3,2,2,322,7
4215,563,2,432.45,1,2,2,122,5
4216,724,1,60.48,1,1,1,111,3
4217,404,2,357.66,2,2,2,222,6
4218,18,25,5706.87,5,5,5,555,15
4219,454,2,1286.6200000000001,1,2,4,124,7
4220,15,7,5493.46,5,4,5,545,14
4221,219,1,75.66,2,1,1,211,4
4222,186,6,1785.13,3,4,4,344,11
4223,33,9,3245.43,4,5,5,455,14
4224,70,1,618.59,3,1,3,313,7
4225,183,3,1179.79,3,3,3,333,9
4226,626,1,291.5,1,1,2,112,4
4227,15,2,500.42,5,2,2,522,9
4228,236,1,151.85,2,1,1,211,4
4229,31,5,2647.59,4,4,4,444,12
4230,264,4,1938.33,2,4,4,244,10
4231,4,6,1758.93,5,4,4,544,13
4232,52,4,813.48,4,4,3,443,11
4233,544,1,225.4,1,1,1,111,3
4234,246,4,1015.24,2,4,3,243,9
4235,81,2,810.5699999999999,3,2,3,323,8
4236,275,5,1654.03,2,4,4,244,10
4237,1,17,4413.1,5,5,5,555,15
4238,79,1,322.8,3,1,2,312,6
4239,30,7,2318.1,4,4,4,444,12
4240,74,2,408.63,3,2,2,322,7
4241,407,1,106.80000000000001,2,1,1,211,4
4242,482,7,1892.52,1,4,4,144,9
4243,486,2,406.4,1,2,2,122,5
4244,17,6,2883.1,5,4,4,544,13
4245,223,6,1649.81,2,4,4,244,10
4246,407,1,473.0,2,1,2,212,5
4247,438,4,3802.04,1,4,5,145,10
4248,32,4,1154.47,4,4,3,443,11
4249,23,15,2380.13,4,5,4,454,13
4250,31,4,1747.98,4,4,4,444,12
4251,398,1,179.4,2,1,1,211,4
4252,106,2,554.5,3,2,2,322,7
